Tracking Number,Sent,Origin city (original),Origin city (used),Origin country,Origin Lat,Origin Long,Received,Destination city (original),Destination (used),Destination country,Destination Lat,Destination Long
804223700963,23/06/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,30/06/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806021475740,14/06/2016,MESTRE VENEZIA,ROME,IT,41.89193,12.51133,15/06/2016,LONDON,LONDON,GB,42.98339,-81.23304
803761327224,09/06/2016,GENOVA,GENOVA,IT,4.31667,-75.76667,10/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806021475800,08/06/2016,MESTRE VENEZIA,ROME,IT,41.89193,12.51133,09/06/2016,LONDON,LONDON,GB,42.98339,-81.23304
806418569753,30/05/2016,TEOLO,ROME,IT,41.89193,12.51133,01/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528503,27/06/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,28/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528569,10/06/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,13/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059533,27/05/2016,BERGEN,BERGEN,NO,52.80837,9.96374,31/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528558,14/06/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,15/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418526533,29/06/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,30/06/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418570470,11/06/2016,CUTTACK ODISHA,NEW DELHI,IN,28.63576,77.22445,15/06/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
655674651958,18/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,QUEZON CITY,QUEZON CITY,PH,14.6488,121.0509
496389064799,13/01/2016,DARRA,CANBERRA,AU,-35.28346,149.12807,25/01/2016,OXFORDSHIRE,LONDON,GB,51.50853,-0.12574
655674651800,15/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917
655674651844,18/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,PIEDMONT,PIEDMONT,US,45.90008,-74.13251
655674652093,19/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,LAGOS,LAGOS,NG,41.45102,26.46067
655674652119,19/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,BARCELONA,BARCELONA,ES,41.38879,2.15899
655674652531,22/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/01/2016,YINGKOU CITY,BEIJING,CN,39.9075,116.39723
782221243620,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
782222591225,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
782221889992,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674652553,22/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/01/2016,SIRACUSA,SIRACUSA,IT,37.08415,15.27628
782206519601,20/01/2016,PORTSMOUTH,PORTSMOUTH,US,15.58333,-61.46667,25/01/2016,PENCOED BRIDGEND,LONDON,GB,51.50853,-0.12574
655674652900,26/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/01/2016,COUNTY MEATH,DUBLIN,IE,53.33306,-6.24889
655674652141,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/01/2016,BARCELONA,BARCELONA,ES,41.38879,2.15899
655674652222,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/01/2016,OSAKA,OSAKA,JP,34.69374,135.50218
655674652428,21/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/01/2016,FINGLAS,FINGLAS,IE,53.38917,-6.29694
655674652244,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/01/2016,CAHERDAVIN,DUBLIN,IE,53.33306,-6.24889
655674652152,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/01/2016,POZNAN,POZNAN,PL,52.40692,16.92993
655674652163,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/01/2016,ILFOV,BUCHAREST,RO,44.43225,26.10626
655674652060,19/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,CORK,CORK,IE,51.89797,-8.47061
655674652082,19/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/01/2016,QUEZON CITY,QUEZON CITY,PH,14.6488,121.0509
782224420921,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534
655674652440,22/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/01/2016,NINGBO,NINGBO,CN,29.87819,121.54945
655674652174,20/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/01/2016,BARCELONA,BARCELONA,ES,41.38879,2.15899
655674652406,21/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/01/2016,WANCHAI,HONG KONG,HK,22.28552,114.15769
655674652325,21/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/01/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
655674652391,21/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/01/2016,MOBILE AL,"WASHINGTON, D.C.",US,38.89511,-77.03637
655674652370,21/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/01/2016,RAUNAS PAGASTS,RIGA,LV,56.946,24.10589
782222723926,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
775475586083,22/01/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/01/2016,HANOI,HANOI,VN,21.0245,105.84117
782220625018,22/01/2016,POMONA,POMONA,US,39.47845,-74.57516,25/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
775476196116,22/01/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/01/2016,ROME,ROME,IT,41.89193,12.51133
782246935278,26/01/2016,POMONA,POMONA,US,39.47845,-74.57516,29/01/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674672132,22/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,PONZAN,WARSAW,PL,52.22977,21.01178
776807761870,21/07/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/07/2016,HANGZHOU,HANGZHOU,CN,30.29365,120.16142
655674671309,19/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,LACHEN,LACHEN,CH,47.19927,8.85432
655674671982,22/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/07/2016,KAILUA KONA,"WASHINGTON, D.C.",US,38.89511,-77.03637
655674671434,20/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/07/2016,SWEDEN,STOCKHOLM,SE,59.33258,18.0649
655674671331,19/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,VABAEK,COPENHAGEN,DK,55.67594,12.56553
655674672110,22/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,DOHA,DOHA,QA,25.27932,51.52245
655674671353,19/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,CADIZ,CADIZ,ES,36.52978,-6.29465
655674671515,21/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/07/2016,ULSAN,ULSAN,KR,35.53722,129.31667
655674671489,20/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,GRENA,COPENHAGEN,DK,55.67594,12.56553
655674671490,20/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,CO OFFALY,DUBLIN,IE,53.33306,-6.24889
655674671927,21/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,CORK,CORK,IE,51.89797,-8.47061
655674671880,21/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,CORK,CORK,IE,51.89797,-8.47061
655674671559,21/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/07/2016,BREMERTON WA,"WASHINGTON, D.C.",US,38.89511,-77.03637
655674672062,22/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,BALTIMORE,BALTIMORE,US,39.29038,-76.61219
655674672202,25/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/07/2016,CO KILDARE,DUBLIN,IE,53.33306,-6.24889
776786094929,19/07/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,22/07/2016,HANGZHOU,HANGZHOU,CN,30.29365,120.16142
655674672165,22/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/07/2016,BEAUMONT,BEAUMONT,US,-34.94899,138.66188
776776968145,18/07/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,22/07/2016,SAN DIEGO,SAN DIEGO,US,10.33623,-73.18203
655674672268,25/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,29/07/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
655674670883,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,PADOVA,PADOVA,IT,45.40797,11.88586
655674670920,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,DABROWA GORNICZA,DABROWA GORNICZA,PL,50.31818,19.2374
655674670931,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,TOKYO MINATO-KU,TOKYO,JP,35.6895,139.69171
776832531390,25/07/2016,CASPER,CASPER,US,42.86663,-106.31308,28/07/2016,MAKATI,MANILA,PH,14.6042,120.9822
776817943329,22/07/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/07/2016,POMONA,POMONA,US,39.47845,-74.57516
783643481775,22/07/2016,POMONA,POMONA,US,39.47845,-74.57516,25/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
776832651650,25/07/2016,CASPER,CASPER,US,42.86663,-106.31308,28/07/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
776832572298,25/07/2016,CASPER,CASPER,US,42.86663,-106.31308,27/07/2016,AMAROUSIO,ATHENS,GR,37.97945,23.71622
807628012374,19/07/2016,HANGZHOU ZHEJIANG,BEIJING,CN,39.9075,116.39723,22/07/2016,HYC,LONDON,GB,51.50853,-0.12574
783679408236,27/07/2016,POMONA,POMONA,US,39.47845,-74.57516,29/07/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
655674671239,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,MOBILE,MOBILE,US,30.69436,-88.04305
655674671240,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/07/2016,CAGLIARI,CAGLIARI,IT,39.23054,9.11917
655674670953,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,VABAEK,COPENHAGEN,DK,55.67594,12.56553
655674671147,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/07/2016,LA OLIVA,LA OLIVA,ES,28.61052,-13.92912
655674670964,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,PHILADELPHIA,PHILADELPHIA,US,32.77152,-89.11673
655674671077,18/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/07/2016,ANAHEIM,ANAHEIM,US,33.83529,-117.9145
776872376913,01/08/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
776894300762,02/08/2016,TEOLO,ROME,IT,41.89193,12.51133,04/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
776915460453,05/08/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,08/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
776926038263,05/08/2016,LUANDA,LUANDA,AO,-8.83682,13.23432,09/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
777000429077,16/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,17/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
777031555937,22/08/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,23/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
777042551674,22/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,23/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
777053144245,24/08/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,25/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
777058766888,24/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,25/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
783684521187,28/07/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,01/08/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
783707686527,01/08/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,04/08/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
783714944027,01/08/2016,BELLINGHAM,BELLINGHAM,US,42.08676,-71.47451,03/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
783730709048,04/08/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,08/08/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
783760662141,06/08/2016,MOBILE,MOBILE,US,30.69436,-88.04305,09/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
783760682327,06/08/2016,MOBILE,MOBILE,US,30.69436,-88.04305,09/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
783763928739,08/08/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,11/08/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
800457914323,23/08/2016,MIAMI,MIAMI,US,25.77427,-80.19366,26/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
802852778467,01/08/2016,ISPOURE PYRENEES ATLANTIQUES,PARIS,FR,48.85341,2.3488,04/08/2016,AYH,LONDON,GB,51.50853,-0.12574
803086633347,06/08/2016,HALDIA,HALDIA,IN,22.06046,88.10975,10/08/2016,LOUGHTON  LAUGHTON,LONDON,GB,51.50853,-0.12574
803177269070,29/07/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,03/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
803669355163,27/07/2016,ABUDHABI,ABU DHABI,AE,24.46667,54.36667,29/07/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
803669360427,10/08/2016,AJMAN,AJMAN,AE,25.41111,55.43504,12/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804038281515,17/08/2016,ATHENS,ATHENS,GR,37.97945,23.71622,18/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804038281559,02/08/2016,ATHENS,ATHENS,GR,37.97945,23.71622,05/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804223700930,15/08/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,19/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806021475751,05/08/2016,MESTRE- VENEZIA,ROME,IT,41.89193,12.51133,09/08/2016,LONDON,LONDON,GB,42.98339,-81.23304
806418523707,22/08/2016,GDYNIA,GDYNIA,PL,54.51889,18.53188,23/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418524357,05/08/2016,DASMARINAS CAVITE,MANILA,PH,14.6042,120.9822,08/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418524883,01/08/2016,FUJAIRAH,ABU DHABI,AE,24.46667,54.36667,04/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418524894,11/08/2016,FUJIARAH,ABU DHABI,AE,24.46667,54.36667,15/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418525721,03/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,04/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418525732,09/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,10/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418525743,10/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,11/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418525754,18/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,19/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418525765,22/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,23/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418525776,25/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,26/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418526100,29/07/2016,HELSINKI,HELSINKI,FI,60.16952,24.93545,01/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418526110,01/08/2016,HELSINKI,HELSINKI,FI,60.16952,24.93545,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418526875,25/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,26/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418526886,16/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,18/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418526897,16/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,18/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418526901,12/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,15/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418526912,06/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,09/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418528205,01/08/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528433,01/08/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528444,28/07/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,29/07/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418554051,18/08/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,19/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418555312,24/08/2016,MOBILE,MOBILE,US,30.69436,-88.04305,30/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418555323,22/08/2016,MOBILE,MOBILE,US,30.69436,-88.04305,26/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418569617,16/08/2016,TEOLO,ROME,IT,41.89193,12.51133,17/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418569628,19/08/2016,TEOLO,ROME,IT,41.89193,12.51133,22/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418569650,05/08/2016,TEOLO,ROME,IT,41.89193,12.51133,08/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418570437,30/07/2016,CUTTACK QDISHA,NEW DELHI,IN,28.63576,77.22445,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418570448,06/08/2016,CUTTACK ODISHA,NEW DELHI,IN,28.63576,77.22445,10/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572793,23/08/2016,ASDIM,STOCKHOLM,SE,59.33258,18.0649,25/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572808,19/08/2016,ASKIM,ASKIM,SE,59.58326,11.16286,22/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572819,15/08/2016,ASKIM,ASKIM,SE,59.58326,11.16286,16/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572820,08/08/2016,ASKIM,ASKIM,SE,59.58326,11.16286,09/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572830,02/08/2016,ASKIM,ASKIM,SE,59.58326,11.16286,03/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418572841,01/08/2016,ASKIM,ASKIM,SE,59.58326,11.16286,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806469670018,02/08/2016,ATHENS,ATHENS,GR,37.97945,23.71622,03/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806733127000,18/08/2016,GENOVA,GENOVA,IT,4.31667,-75.76667,19/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806812162912,28/07/2016,BOIRO A CORUNA,MADRID,ES,40.4165,-3.70256,29/07/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806822173244,11/08/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,15/08/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
807394980592,02/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,03/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980607,03/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,04/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980618,04/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,05/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980629,12/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,15/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980630,23/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,24/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980640,16/08/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,17/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980868,16/08/2016,REUS,REUS,ES,41.15612,1.10687,17/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394981018,20/08/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,22/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981029,20/08/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,22/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981030,13/08/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,15/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981110,27/07/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,28/07/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981224,19/08/2016,ONDA CASTELLON,MADRID,ES,40.4165,-3.70256,23/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981280,29/07/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,01/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981452,17/08/2016,ATHENS,ATHENS,GR,37.97945,23.71622,18/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394981717,10/08/2016,KOLKATA,KOLKATA,IN,22.56263,88.36304,15/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981728,23/08/2016,KOLKATA,KOLKATA,IN,22.56263,88.36304,25/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981945,02/08/2016,SANTANA DE PARNAIBA,SANTANA DE PARNAIBA,BR,-23.44417,-46.91778,11/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394982323,10/08/2016,FORTALEZA,FORTALEZA,BR,-3.71722,-38.54306,16/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394987759,01/08/2016,SYKE,SYKE,DE,52.91345,8.82209,02/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987760,12/08/2016,SYKE,SYKE,DE,52.91345,8.82209,15/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987770,18/08/2016,SYKE,SYKE,DE,52.91345,8.82209,19/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987781,23/08/2016,SYKE,SYKE,DE,52.91345,8.82209,25/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987921,16/08/2016,SYKE,SYKE,DE,52.91345,8.82209,17/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394988398,10/08/2016,SANOS,BRASILIA,BR,-15.77972,-47.92972,23/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394988413,17/08/2016,RIO GRANDE,RIO GRANDE,BR,-53.78769,-67.70946,25/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394988619,16/08/2016,ROBILD,COPENHAGEN,DK,55.67594,12.56553,19/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394988620,23/08/2016,RCBILOR,COPENHAGEN,DK,55.67594,12.56553,26/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394989464,19/08/2016,ROOBILDI,COPENHAGEN,DK,55.67594,12.56553,22/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394989475,12/08/2016,ECOHILDE,COPENHAGEN,DK,55.67594,12.56553,16/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395000325,12/08/2016,BALTIMORE,BALTIMORE,US,39.29038,-76.61219,15/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395002659,04/08/2016,NAPOLI,ROME,IT,41.89193,12.51133,05/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395003048,10/08/2016,LE HUVRE,PARIS,FR,48.85341,2.3488,11/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008315,25/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,26/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395008326,01/08/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,03/08/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395011013,13/08/2016,MUMBAI MAHARASHTRA,NEW DELHI,IN,28.63576,77.22445,17/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395011150,04/08/2016,MUMBAI MAHARASHTRA,NEW DELHI,IN,28.63576,77.22445,08/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395011664,22/08/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,23/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395011995,16/08/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,17/08/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
